parking_id,name,day_group,entry_windows,exit_windows,fee_windows,fee_mode,overnight_allowed,access_status,general_public,effective_from,effective_to,checked_at,evidence_method,evidence_ref,note
46,범계역노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
46,범계역노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
46,범계역노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
47,동안노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
47,동안노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
47,동안노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
55,안양3동노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
55,안양3동노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
55,안양3동노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
57,호계고가밑,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
57,호계고가밑,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
57,호계고가밑,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
61,수리산1노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
61,수리산1노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
61,수리산1노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
101,문예노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
101,문예노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
101,문예노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
102,수리산2노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
102,수리산2노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
102,수리산2노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
103,인덕원1노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
103,인덕원1노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
103,인덕원1노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
104,인덕원2노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
104,인덕원2노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
104,인덕원2노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
105,관양시장노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
105,관양시장노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
105,관양시장노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
107,삼막사노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
107,삼막사노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
107,삼막사노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
109,관악3노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
109,관악3노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
109,관악3노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
110,삼봉노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
110,삼봉노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
110,삼봉노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
111,먹거리촌노외,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
111,먹거리촌노외,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
111,먹거리촌노외,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
